tagID	tagValue	canonical_genre
9663	buddy left us way to soon	buddy left us way to soon
9664	opened a show with bo years ago---him and a bongo shaker--had a fantastic sound--fine showman--dickyd	opened a show with bo years ago---him and a bongo shaker--had a fantastic sound--fine showman--dickyd
9665	kitty wells is still the queen----dicky d	kitty wells is still the queen----dicky d
9666	sick sick sick	sick sick sick
9667	delete	delete
9668	delete artist now	delete artist now
9669	unplat	unplat
9670	tiger	tiger
9671	red hot chilli peppers	red hot chilli peppers
9672	overtone singing	overtone singing
9673	similar to dam   anti-war   peace not war	similar to dam   anti-war   peace not war
9674	music for life	music for life
9675	tricky	tricky
9676	supernova	supernova
9677	omg	omg
9678	sister michael jackson	sister michael jackson
9679	trent reznor	trent reznor
9681	oli sykes	oli sykes
9682	wa	wa
9683	pa pa pa poker face	pa pa pa poker face
9684	fantastic vocal	fantastic vocal
9685	survive	survive
9686	immortal	immortal
9687	killed	killed
9689	quinsy johs	quinsy johs
9690	dandy	dandy
9692	usher	usher
9694	80	80
9695	various	various
9696	big hats	big hats
9697	show	show
9698	songs that make me cry	songs that make me cry
9699	hip	hip
9701	indiepop	indiepop
9703	wonderful	wonderful
9706	soest	soest
9707	hip-hop latino	hip-hop latino
9708	pedro me da meu chip	pedro me da meu chip
9709	sandy e junior	sandy e junior
9710	phodastica	phodastica
9716	emofuck	emofuck
9717	xyuta	xyuta
9718	ghost	ghost
9719	dr house	dr house
9720	melancholic synth-pop	melancholic synth-pop
9721	progressive pop	progressive pop
9722	austin drage	austin drage
9723	ruth lorenzo	ruth lorenzo
9724	alexandra burke	alexandra burke
9725	somebody	somebody
9726	ambitions	ambitions
9727	vocalista feminimo	vocalista feminimo
9728	musica russa	musica russa
9729	grupo feminimo	grupo feminimo
9730	grupo masculino	grupo masculino
9732	make me over	make me over
9733	heatbreaker songs	heatbreaker songs
9736	neo soul	neo-soul
9737	neosoul	neosoul
9738	rox	rox
9739	the vampire diares	the vampire diares
9740	katarina graham	katarina graham
9741	bonnie bennett	bonnie bennett
9742	sketch	sketch
9743	robot rock	robot rock
9745	makes me wanna dance	makes me wanna dance
9751	youth	youth
9752	skacoustic	skacoustic
9754	bleep-bloop punk	bleep-bloop punk
9755	tumblrcore	tumblrcore
9756	hurry up and save me	hurry up and save me
9758	anal princess	anal princess
9759	eletro pop	eletro-pop
9760	south represent	south represent
9761	boyz ii men	boyz ii men
9762	songs from adverts	songs from adverts
9763	singalong	singalong
9765	hyper	hyper
9768	across the universe soundtrack	across the universe soundtrack
9770	harry potter soundtrack	harry potter soundtrack
9771	addicting	addicting
9772	piano led indie	piano led indie
9774	break up	break up
9775	romanic	romanic
9777	indie pop punk	indie pop punk
9779	sertanejo universitario	sertanejo universitario
9780	led zeppelin - stairway to heaven	led zeppelin - stairway to heaven
9781	led zeppelin  - immigrant song	led zeppelin  - immigrant song
9782	apc	apc
9783	aeroelectronic punk	aeroelectronic punk
9784	omg original in u2 :o	omg original in u2 :o
9785	la lluvia xd	la lluvia xd
9786	road stripes	road stripes
9787	que te valla mal mal mal cuando me veas -glee apestoso	que te valla mal mal mal cuando me veas -glee apestoso
9788	them crooked vultures	them crooked vultures
9789	medicine	medicine
9790	trash electro	trash electro
9791	shinee ringdingdong kpop ring ding ding k-pop	shinee ringdingdong kpop ring ding ding k-pop
9792	japaneseben	japaneseben
9793	this light	this light
9794	tobias sammet	tobias sammet
9795	ghost opera	ghost opera
9796	avantasia	avantasia
9797	karma	karma
9798	goa trance	goa trance
9799	black halo	black halo
9800	rhapsody	rhapsody
9801	gms	gms
9802	skazi	skazi
9805	this light - this light	this light - this light
9806	dark psy	dark psy
9807	darkpsy	darkpsy
9808	raja ram	raja ram
9810	stripper music	stripper music
9813	songs to hear before you die	songs to hear before you die
9814	songs about me	songs about me
9815	puddle of mudd	puddle of mudd
9816	electro prog	electro prog
9817	indie luv	indie luv
9818	neon space	neon space
9820	idolo	idolo
9822	remember him	remember him
9823	rock me babe	rock me babe
9825	just chillin	just chillin
9826	hoy tengo ganas de llorar	hoy tengo ganas de llorar
9828	q sexy	q sexy
9829	es pop mama	es pop mama
9830	skream out loud	skream out loud
9831	riot boii	riot boii
9832	oh electropop	oh electropop
9833	world beats	world beats
9834	acoustic emo	acoustic emo
9839	lor	lor
9840	bruno mars	bruno mars
9841	luca	luca
9842	new kids	new kids
9843	maroon5	maroon5
9845	lorita	lorita
9846	poem	poem
9847	rhythmic	rhythmic
9848	lou reed	lou reed
9850	jobim	jobim
9852	craig	craig
9853	not human-conceptualized	not human-conceptualized
9855	abraham son of teraj brother of najor and aram inspired music	abraham son of teraj brother of najor and aram inspired music
9856	wonkylectro	wonkylectro
9857	future	future
9858	lo-fi-folk	lo-fi-folk
9859	polyphonic	polyphonic
9860	desi	desi
9861	drake	drake
9862	young money	young money
9863	quiet  music	quiet  music
9864	short song	short song
9866	an	an
9867	zombieland	zombieland
9868	hot like mexico rejoice	hot like mexico rejoice
9869	diego torres	diego torres
9870	waldman	waldman
9871	pablo milanes	pablo milanes
9872	niche	niche
9873	sin bandera	sin bandera
9874	silvio rodriguez	silvio rodriguez
9875	gente	gente
9876	me gusta	me gusta
9877	nueva trova	nueva trova
9878	juanes	juanes
9879	bloc party	bloc party
9880	wonderfull	wonderfull
9881	jj ackles jensen	jj ackles jensen
9882	snow	snow
9883	let	let
9884	it	it
9885	wellcom	wellcom
9886	gimme	gimme
9887	anna	anna
9888	felix	felix
9889	nie wstydz sie mowic ze kochasz	nie wstydz sie mowic ze kochasz
9890	nowakowska	nowakowska
9891	gasz	gasz
9892	zosia	zosia
9893	michal	michal
9894	piotr	piotr
9895	rubik	rubik
9896	honor society	honor society
9897	nine crimes	nine crimes
9898	akustyczna	akustyczna
9899	shannon noll	shannon noll
9900	maccabraa	maccabraa
9901	bednarek	bednarek
9902	kamil	kamil
9903	jen titus	jen titus
9904	margaret	margaret
9908	nightwish	nightwish
9910	crimes against humanity	crimes against humanity
9914	worthless piece of shit	worthless piece of shit
9915	stupid fag	stupid fag
9916	worse than crazy frog	worse than crazy frog
9917	i would rather beat myself to death with a hammer than listen to this	i would rather beat myself to death with a hammer than listen to this
9918	wannabe	wannabe
9920	hiv positive	hiv positive
9921	all things annoying in the world put together into one stupid bitch	all things annoying in the world put together into one stupid bitch
9922	kill me now	kill me now
9925	trainwreck	trainwreck
9926	paktofonika	paktofonika
9927	chwile	chwile
9928	ulotne	ulotne
9929	rules	rules
9930	durutti column	durutti column
9931	this heat	this heat
9932	jon wurster	jon wurster
9933	tom scharpling	tom scharpling
9934	fave songs	fave songs
9935	femal vocal	femal vocal
9936	fave singers	fave singers
9937	impressive vocals	impressive vocals
9938	emd	emd
9939	red one	red one
9940	upset	upset
9941	typical	typical
9942	having	having
9943	emotioal	emotioal
9944	melanie fiona	melanie fiona
9945	fave	fave
9947	pra ouvir depois	pra ouvir depois
9948	max martin	max martin
9949	infectious	infectious
9950	fossa	fossa
9951	aff	aff
9952	totalmente foda	totalmente foda
9953	makes me wanna kick someones ass	makes me wanna kick someones ass
9955	bruno likes this song	bruno likes this song
9956	makes me wanna punch people for fun	makes me wanna punch people for fun
9959	roquinho	roquinho
9960	nice song	nice song
9961	makes me wanna punch someone	makes me wanna punch someone
9962	real indie rock	real indie rock
9963	dashboard confessional	dashboard confessional
9964	music i like	music i like
9965	pra deixar de bom humor	pra deixar de bom humor
9966	should come play in brazil	should come play in brazil
9967	musica perfeita	musica perfeita
9968	the get up kids	the get up kids
9970	newest obsession	newest obsession
9971	synthpunk	synthpunk
9972	dance - trance	dance - trance
9973	seen in concert	seen in concert
9974	work out music	work out music
9975	getting over him	getting over him
9979	triste	triste
9980	squallido pagliaccio	squallido pagliaccio
9981	king of country	king of country
9982	tennessee	tennessee
9983	cma awards	cma awards
9984	billy ray cyrus	billy ray cyrus
9985	metaldeath-core	metaldeath-core
9986	folk death metal	folk death metal
9987	hard rock n roolz	hard rock n roolz
9988	croozcore	croozcore
9989	progressive-mathcore	progressive-mathcore
9990	nu-skool hardrock-core	nu-skool hardrock-core
9991	j-pop acoustic	j-pop acoustic
9992	lets go girl	lets go girl
9993	oh flossy flossy	oh flossy flossy
9994	girls like	girls like
9996	im breaking dishes up in here all night	im breaking dishes up in here all night
9997	ae	ae
9998	uhull	uhull
9999	crunck	crunck
10000	rebeldebr	rebeldebr
10001	hip hop sul	hip hop sul
10002	tri hop	tri hop
10003	rock sulista	rock sulista
10004	skiffle	skiffle
10006	ac/dc	ac/dc
10008	seychelles	seychelles
10009	amelie poulain	amelie poulain
10010	sp	sp
10011	easy core	easy core
10012	electrocore	electrocore
10013	pop glamour	pop glamour
10015	derek sherinian	derek sherinian
10016	payback time	payback time
10017	marya roxx	marya roxx
10018	scott metaxas	scott metaxas
10019	paul crook	paul crook
10020	kevin shirley	kevin shirley
10021	russian rap	russian rap
10022	armin van buuren	armin van buuren
10023	poets of the fall	poets of the fall
10024	synth-gothic	synth-gothic
10025	gabriella cilmi	gabriella cilmi
10027	defender	defender
10028	alien girl	alien girl
10029	ben cristova	ben cristova
10030	ten	ten
10031	on a magic carpet ride	on a magic carpet ride
10032	cosmic	cosmic
10033	machine	machine
10034	florence	florence
10035	cartney	cartney
10036	sparks	sparks
10037	jordin	jordin
10038	bettlefield	bettlefield
10039	alo	alo
10040	mulher	mulher
10041	galera	galera
10042	fruta	fruta
10043	beijo	beijo
10044	teu	teu
10045	lonely	lonely
10046	cd	cd
10047	and	and
10048	we	we
10049	then	then
10050	in	in
10051	better	better
10052	lewis	lewis
10053	leona	leona
10054	dane	dane
10055	colby	colby
10057	rumors	rumors
10058	dirty picture	dirty picture
10059	fight or flight	fight or flight
10060	robyn	robyn
10061	maddie	maddie
10062	alternative eletro rock	alternative eletro rock
10063	yeah	yeah
10066	nouvelle scene francaise	nouvelle scene francaise
10067	sucker punch	sucker punch
10068	emily browning	emily browning
10069	portuguese band	portuguese band
10070	sbh	sbh
10072	yay for eagles	yay for eagles
10073	southern rock is coolio	southern rock is coolio
10075	rocked	rocked
10079	pretty much nifty	pretty much nifty
10082	loving them	loving them
10085	lara fabian	lara fabian
10086	urban ac	urban ac
10087	adult alternative rock	adult alternative rock
10088	lucie silvas	lucie silvas
10089	baroque and chamber pop	baroque and chamber pop
10090	rod stewart	rod stewart
10091	pop - rock	pop - rock
10093	succulent 3s	succulent 3s
10094	electronic-pop	electronic pop
10095	psychlist	psychlist
10097	could be mistaken for sth else	could be mistaken for sth else
10098	a rebours	a rebours
10100	city names	city names
10101	afterglow	afterglow
10102	i hope you get shot	i hope you get shot
10103	terrorcore	terrorcore
10104	ootcore	ootcore
10105	wonkacore	wonkacore
10106	i detect massive win in this song	i detect massive win in this song
10107	fast and danger	fast and danger
10108	muslim rave	muslim rave
10109	whatcore	whatcore
10110	psychosis	psychosis
10111	tron	tron
10112	worth a second look	worth a second look
10113	the type of woman i am	the type of woman i am
10114	magnificently mediocre	magnificently mediocre
10115	seraphic	seraphic
10117	phosphorescent	phosphorescent
10118	the wicked messenger	the wicked messenger
10119	uhhhh	uhhhh
10120	sampled	sampled
10121	slap bass	slap bass
10122	nice beat	nice beat
10123	hangover music	hangover music
10124	post-gaze	post-gaze
10125	pirate punk	pirate punk
10126	troglodyte music	troglodyte music
10128	tron-gaze	tron-gaze
10129	look what thoughts will do	look what thoughts will do
10130	white lightning	white lightning
10131	werewolves	werewolves
10133	spooky	spooky
10135	quite strange	quite strange
10136	werewolf	werewolf
10137	true goth emo	true goth emo
10138	tech - prog death	tech - prog death
10139	albums	albums
10140	toto cutugno	toto cutugno
10141	italiano	italiano
10142	amici	amici
10143	poppyfields	poppyfields
10144	merlin moon	merlin moon
10145	fall into place	fall into place
10146	john lennon	john lennon
10147	merlinmoon	merlinmoon
10148	it brings tears	it brings tears
10149	poem with music	poem with music
10150	pink floyd with syd	pink floyd with syd
10152	legendtina	legendtina
10153	christian pop	christian pop
10154	terrible	terrible
10155	godneypwns	godneypwns
10156	persian pop	persian pop
10157	soft-rock	soft rock
10158	nl	nl
10159	must see again	must see again
10160	dansk	dansk
10161	must see	must see
10162	roskilde festival 2010	roskilde festival 2010
10163	sheeps	sheeps
10164	pocahontas	pocahontas
10175	de	de
10176	fim	fim
10177	rapaziada	rapaziada
10179	francisco	francisco
10180	filhos	filhos
10181	justin	justin
10182	lazee	lazee
10183	justin bieber jaden smith	justin bieber jaden smith
10184	moon	moon
10185	sao	sao
10186	up	up
10187	the one	the one
10188	olhos	olhos
10189	go	go
10191	tino	tino
10192	coury	coury
10193	adriana	adriana
10194	noite	noite
10196	giane	giane
10197	lil mamma	lil mamma
10198	anne murray	anne murray
10199	acoustic folk	acoustic folk
10200	nick drake	nick drake
10203	elliott smith	elliott smith
10204	iron and wine	iron and wine
10205	gentle	gentle
10206	leonard cohen	leonard cohen
10207	folksinger	folksinger
10208	michael cardenas	michael cardenas
10210	giuseppe verdi	giuseppe verdi
10211	tomas mendez	tomas mendez
10212	musikfuerrundumdieuhr	musikfuerrundumdieuhr
10214	wonderful music	wonderful music
10215	so tolle musik dass dafuer mein kater sogar seine milch opfern wuerde	so tolle musik dass dafuer mein kater sogar seine milch opfern wuerde
10216	dredg	dredg
10217	insanelymiraculous	insanelymiraculous
10219	archive	archive
10221	radio disney	radio disney
10222	marry me zooey deschanel	marry me zooey deschanel
10223	stab me in the heart	stab me in the heart
10225	ewwwwwwwwwwwwwwwwwww	ewwwwwwwwwwwwwwwwwww
10226	post-indie	post-indie
10227	eletro-indie	eletro-indie
10228	uhuuuuuuuuuuuuuuuuuulll	uhuuuuuuuuuuuuuuuuuulll
10229	post-prog	post-prog
10230	listened more than 10 times in a row	listened more than 10 times in a row
10234	metal meltdown	metal meltdown
10235	ill be ok	ill be ok
10236	teen days	teen days
10239	female vocalists i actually like	female vocalists i actually like
10240	by evtim evtimov	by evtim evtimov
10242	britney spears ate too many raw eggs and her voice mutated	britney spears ate too many raw eggs and her voice mutated
10245	please plaese please only play instrumental	please plaese please only play instrumental
10247	now i can dance	now i can dance
10249	by lubomir levchev	by lubomir levchev
10250	retarded	retarded
10251	hell fucking yeah	hell fucking yeah
10252	silent hill	silent hill
10253	standards	standards
10254	pre-rock era	pre-rock era
10255	intrumental	intrumental
10256	exotica	exotica
10257	library music	library music
10258	northern soul	northern soul
10259	techno brut	techno brut
10260	80er	80er
10261	hang on	hang on
10262	rumpelmusike	rumpelmusike
10263	ur	ur
10264	80s alternative	80s alternative
10265	deutscher pop-rock	deutscher pop-rock
10266	kittyfish	kittyfish
10269	george harrison	george harrison
10270	download	download
10271	mp3	mp3
10272	body	body
10273	mo	mo
10274	2step	2step
10275	halo	halo
10276	tracks	tracks
10277	son	son
10278	track	track
10279	step	step
10280	steam	steam
10283	soul female vocalists british singer-songwriter	soul female vocalists british singer-songwriter
10284	zmierzch	zmierzch
10285	lostprophets	lostprophets
10286	meu tudo	meu tudo
10287	minha tesuda	minha tesuda
10288	minha gostosa	minha gostosa
10289	bg	bg
10290	star academy	star academy
10297	american music	american music
10298	male artist	male artist
10299	girlsband	girlsband
10300	movies	movies
10301	gilmore girls	gilmore girls
10302	boysbands	boysbands
10303	hermoso	hermoso
10304	hope	hope
10305	rico	rico
10307	de eme amore mio	de eme amore mio
10308	pena	pena
10309	para fornicar	para fornicar
10310	suicidio	suicidio
10311	be-my-baby drum	be-my-baby drum
10312	two bands with same name	two bands with same name
10314	mountain road trip music	mountain road trip music
10315	suicide songs	suicide songs
10316	sci-fi beats	sci-fi beats
10317	modern mantras	modern mantras
10318	zoe	zoe
10319	rojo	rojo
10320	se cura	se cura
10321	tvn	tvn
10322	herida	herida
10323	una	una
10324	jaci	jaci
10325	como	como
10326	canto	canto
10327	teleserie	teleserie
10328	silberstein	silberstein
10329	alana	alana
10330	camila	camila
10331	skin yard	skin yard
10332	rapp metal	rapp metal
10333	punk rock fusion	punk rock fusion
10334	funkpunk	funkpunk
10335	music to make you think about shit punk	music to make you think about shit punk
10336	hardcore noise	hardcore noise
10337	gutter metal	gutter metal
10338	manualist	manualist
10339	brent shrewsbury	brent shrewsbury
10340	better than shitsmack	better than shitsmack
10341	river city hardcore	river city hardcore
10342	black oak arkansas	black oak arkansas
10343	southern punk rock	southern punk rock
10344	nashvile pussy	nashvile pussy
10345	son of slam	son of slam
10346	free jazz and confusion	free jazz and confusion
10347	jesus lizard	jesus lizard
10348	hard line	hard line
10349	maverick records	maverick records
10350	bulb records	bulb records
10351	mind funk	mind funk
10352	mighty unicorn	mighty unicorn
10353	california speed metal punk band	california speed metal punk band
10356	mall metal	mall metal
10357	female beck	female beck
10358	alternative funk jazz industrial noise fusion	alternative funk jazz industrial noise fusion
10359	posermetal	posermetal
10360	teen punk	teen punk
10361	new moon	new moon
10362	rhythmalizm	rhythmalizm
10363	rhymez	rhymez
10364	whitenoize	whitenoize
10366	funkalistic	funkalistic
10367	bone bone bone	bone bone bone
10368	liiive	liiive
10369	not rnb	not rnb
10370	big bands	big bands
10371	gta4	gta4
10373	1-2-cha-cha-cha	1-2-cha-cha-cha
10374	funkalistik	funkalistik
10375	quickjazz	quickjazz
10376	big band swing	big band swing
10378	swing jazz	swing jazz
10379	timba	timba
10380	cartoonz	cartoonz
10381	keys	keys
10382	emma bunton	emma bunton
10384	afghanistan	afghanistan
10385	afghan	afghan
10386	none	none
10387	fave tracks	fave tracks
10388	fave tracks two	fave tracks two
10389	britney rulzzz	britney rulzzz
10390	britney rulzz	britney rulzz
10392	romantic rock	romantic rock
10393	indie-romantic	indie-romantic
10394	rock-pop	rock pop
10396	sertse	sertse
10397	mustafaria records	mustafaria records
10398	mustafaria	mustafaria
10399	serdtsebienie	serdtsebienie
10400	heartbeat	heartbeat
10401	music from soul	music from soul
10402	records	records
10403	latvian rock	latvian rock
10404	total	total
10405	jay chou	jay chou
10406	zveri	zveri
10407	afro-fusion	afro-fusion
10408	lugansk	lugansk
10409	turk rock	turk rock
10410	anadolu rock	anadolu rock
10411	ozgun akay	ozgun akay
10412	crybs choice	crybs choice
10413	turkish punk	turkish punk
10414	sensin vajina	sensin vajina
10415	rok	rok
10416	kimdi	kimdi
10417	elektronic	elektronic
10418	tatu	tatu
10419	cat stevens	cat stevens
10420	dido	dido
10422	alternative heavy rock	alternative heavy rock
10423	alt-rock	alt rock
10425	male vocalists   melancholy	male vocalists   melancholy
10426	alternative pop-rock	alternative pop-rock
10427	proto doom	proto doom
10428	baseball	baseball
10429	tony iommi	tony iommi
10430	melodic deathmetal	melodic deathmetal
10431	doommetal	doommetal
10432	pue chaos	pue chaos
10433	harcore punk	harcore punk
10434	soviet kitsch	soviet kitsch
10435	hiv	hiv
10436	hiv infected	hiv infected
10437	ihaa	ihaa
10438	russian underground hip-hop	russian underground hip-hop
10441	rap russian	rap russian
10442	anarcho-chansone	anarcho-chansone
10443	vegan straight edge	vegan straight edge
10444	moscow rap	moscow rap
10445	electro hop	electro-hop
10446	cory	cory
10447	chord overstreet	chord overstreet
10448	fresno e cabal	fresno e cabal
10449	heather morris	heather morris
10450	divas pop	divas pop
10451	blair and chuck	blair and chuck
10452	soundtrack musical	soundtrack musical
10453	punk goes	punk goes
10454	dreamgirls	dreamgirls
10455	coca cola	coca cola
10456	ftsk selena gomez	ftsk selena gomez
10457	beeshop esteban	beeshop esteban
10458	abril	abril
10459	fresno	fresno
10460	cast disney	cast disney
10461	disco rock	disco rock
10462	elektronik	elektronik
10463	damar	damar
10466	nacionais	nacionais
10467	independente	independente
10468	the libertines	the libertines
10469	self-made	self-made
10470	salvador	salvador
10472	brazilian emo	brazilian emo
10473	rocknroll	rocknroll
10474	musica para beber e brigar	musica para beber e brigar
10475	sussas	sussas
10476	violino	violino
10477	lindo	lindo
10478	incomparavel	incomparavel
10479	perfeitaaaaaa	perfeitaaaaaa
10480	brian littrell	brian littrell
10481	howie dorough	howie dorough
10482	aj mclean	aj mclean
10483	this is us	this is us
10484	black holes and revelations	black holes and revelations
10485	tv shows	tv shows
10487	radio:active	radio:active
10488	variete francaise	variete francaise
10489	thick as fuck	thick as fuck
10490	bliss	bliss
10491	freaky as hell on visualizer	freaky as hell on visualizer
10492	blast it	blast it
10493	beachy	beachy
10494	postrock	postrock
10495	start a riot	start a riot
10496	sounds like iggy pop	sounds like iggy pop
10497	sounds like matthew dear	sounds like matthew dear
10498	noisepop	noisepop
10499	psych folk	psych folk
10501	destructed	destructed
10502	walking in a moonlit jungle while toxic spores tumble from the canopy	walking in a moonlit jungle while toxic spores tumble from the canopy
10503	melhores	melhores
10504	british indie	british indie
10505	extraordinary indie	extraordinary indie
10506	country: canada	country: canada
10507	country: usa	country: usa
10508	country: jamaica	country: jamaica
10509	hawaii	hawaii
10510	country: britain	country: britain
10511	dub poetry	dub poetry
10512	country: guyana	country: guyana
10513	soca	soca
10514	country: the philippines	country: the philippines
10515	country: italy	country: italy
10516	country: dominica	country: dominica
10517	country: burkina faso	country: burkina faso
10519	country: argentina	country: argentina
10520	country: germany	country: germany
10521	country: new zealand	country: new zealand
10522	country: australia	country: australia
10523	country: france	country: france
10524	country: ghana	country: ghana
10525	country: brasil	country: brasil
10526	country: honduras	country: honduras
10528	mr mathers	mr mathers
10529	dr. dre	dr. dre
10530	legal drug	legal drug
10531	chamillionaire	chamillionaire
10532	wish list	wish list
10533	recos	recos
10534	alsolike	alsolike
10536	progarchives100	progarchives100
10537	top100	top100
10538	symphony of decay	symphony of decay
10541	bemis	bemis
10542	grade	grade
10543	angular	angular
10544	dirge	dirge
10547	explosive denouement	explosive denouement
10548	original screamo	original screamo
10549	uk artists	uk artists
10550	male groups	male groups
10551	fashion girls	fashion girls
10552	girl thing	girl thing
10553	atomic kitten	atomic kitten
10554	j-core	j-core
10555	k-hip hop	k-hip hop
10556	taiwanese	taiwanese
10557	c-hip hop	c-hip hop
10558	jhiphop	jhiphop
10559	ohmydamn	ohmydamn
10560	cah	cah
10561	mojo presents subpop 300	mojo presents subpop 300
10562	gustavo cerati	gustavo cerati
10563	soda stereo	soda stereo
10564	rock argento	rock argento
10565	blues argento	blues argento
10566	rock psicodelico	rock psicodelico
10567	rock en castellano	rock en castellano
10568	rock fusion	rock fusion
10569	electronica experimental	electronica experimental
10570	electronic progressive jazz rock	electronic progressive jazz rock
10571	psicoelectronica	psicoelectronica
10572	folclore argentino	folclore argentino
10573	blues castellano	blues castellano
10574	sonico	sonico
10575	candombe	candombe
10576	fusion african	fusion african
10577	melodico argentino	melodico argentino
10578	bossanova	bossanova
10579	jazz pop	jazz pop
10580	harsh noise	harsh noise
10581	experimental hip-hop	experimental hip-hop
10582	noisegrind	noisegrind
10583	death industrial	death industrial
10584	splittercore	splittercore
10585	jukebox project	jukebox project
10586	i buy singles for b-sides like this	i buy singles for b-sides like this
10587	tambourine	tambourine
10588	vaguely homosexual	vaguely homosexual
10589	songs i sing in the shower	songs i sing in the shower
10590	finger snapping	finger snapping
10591	cute but slightly sinister	cute but slightly sinister
10593	one-two-three-four	one-two-three-four
10594	unintentionally hysterical	unintentionally hysterical
10595	multiple jarvgasms	multiple jarvgasms
10596	levi stubbs is the fucking man	levi stubbs is the fucking man
10597	choreographed dance moves	choreographed dance moves
10598	songs that have whoo in them	songs that have whoo in them
10599	gleefully sexual	gleefully sexual
10600	get a job	get a job
10601	xxxmas	xxxmas
10603	telephone numbers	telephone numbers
10604	sexy falsetto music time	sexy falsetto music time
10605	the subjunctive	the subjunctive
10606	puppet on a string	puppet on a string
10607	prague spring	prague spring
10608	pop gladiators	pop gladiators
10609	jam hot	jam hot
10610	wells running dry	wells running dry
10611	rudyard kipling	rudyard kipling
10612	name-drops camus	name-drops camus
10613	phallic trumpet	phallic trumpet
10614	joygasm	joygasm
10615	70s-80s uk punk and post-punk	70s-80s uk punk and post-punk
10616	doctor syntax the warforged bard	doctor syntax the warforged bard
10617	hot for teacher	hot for teacher
10618	sexy bitch	sexy bitch
10619	babe of epic proportions	babe of epic proportions
10621	art metal	art metal
10622	depression is kicking in	depression is kicking in
10624	grew up on	grew up on
10625	heroin	heroin
10626	drum solo	drum solo
10632	indietronic	indietronic
10642	j-pop japanese pop jpop female vocalists jazz japanese music j-rock	j-pop japanese pop jpop female vocalists jazz japanese music j-rock
10643	pop female vocalists rock dance alternative hip-hop female rnb	pop female vocalists rock dance alternative hip-hop female rnb
10645	pop rock female vocalists canadian punk alternative pop rock female	pop rock female vocalists canadian punk alternative pop rock female
10647	j-pop japanese jpop pop female vocalists japan japanese music asian	j-pop japanese jpop pop female vocalists japan japanese music asian
10648	j-pop japanese jpop pop anime j-rock female vocalists japanese music	j-pop japanese jpop pop anime j-rock female vocalists japanese music
10649	j-pop japanese jpop pop anime japan hip-hop female vocalists	j-pop japanese jpop pop anime japan hip-hop female vocalists
10651	french electro	french electro
10652	figure it out	figure it out
10654	jazz vocal	jazz vocal
10655	yumiko	yumiko
10657	avant pop	avant pop
10658	real yumiko	real yumiko
10659	pop trash	pop trash
10660	shiina ringo	shiina ringo
10661	beyond their time	beyond their time
10663	just brilliant	just brilliant
10664	real tokyo jihen	real tokyo jihen
10665	punk sound	punk sound
10666	bishoujo senshi sailor moon	bishoujo senshi sailor moon
10667	surfcore	surfcore
10668	neo punk	neo punk
10669	definitely not john zorn style	definitely not john zorn style
10670	waverace64	waverace64
10671	neo hardcore	neo hardcore
10672	demoscene	demoscene
10673	too math	too math
10674	south coast	south coast
10675	gasshou kumikyoku	gasshou kumikyoku
10676	silent era	silent era
10677	japanese punk	japanese punk
10678	japanese rockabilly	japanese rockabilly
10679	sorry	sorry
10680	dream-sleep	dream-sleep
10681	early music	early music
10682	unkle	unkle
10683	glass	glass
10685	astrud gilberto	astrud gilberto
10686	top40	top40
10687	britneyspears	britneyspears
10688	lil mama	lil mama
10689	will smith	will smith
10690	male vocalist duo	male vocalist duo
10691	triple j	triple j
10694	incredible voice	incredible voice
10696	prata vetra	prata vetra
10698	euro trash	euro trash
10699	rude	rude
10700	buggery	buggery
10701	out of ether	out of ether
10702	nashville	nashville
10703	out of ether and friends	out of ether and friends
10704	itunes	itunes
10705	broadjam	broadjam
10706	rob thomas	rob thomas
10707	darius rucker	darius rucker
10708	nashvegas	nashvegas
10709	matchbox 20	matchbox 20
10710	matchbox twenty	matchbox twenty
10711	outofether	outofether
10712	jason mraz	jason mraz
10713	facebook	facebook
10714	appleton	appleton
10715	ryan adams	ryan adams
10716	myspace	myspace
10717	train	train
10718	green bay	green bay
10719	john mayer	john mayer
10720	cancer research	cancer research
10721	cancer awareness	cancer awareness
10722	one republic	one republic
10724	band perry	band perry
10725	bon jovi	bon jovi
10726	goo goo dolls	goo goo dolls
10727	hootie and the blowfish	hootie and the blowfish
10728	stolen song	stolen song
10729	the band perry	the band perry
10731	martina mcbride	martina mcbride
10732	sarah evans	sarah evans
10733	trisha yearwood	trisha yearwood
10734	oxynucid	oxynucid
10735	uk bass	uk bass
10736	mrs jynx	mrs jynx
10737	improvised	improvised
10738	vertical67	vertical67
10739	schlacht	schlacht
10740	fav song	fav song
10742	nice vocals	nice vocals
10744	hurts when i listen to it	hurts when i listen to it
10747	so deep i almost drown	so deep i almost drown
10748	lenny kravitz	lenny kravitz
10749	reminds me of summer 2008	reminds me of summer 2008
10750	looooooooooooooooooooooooove this song	looooooooooooooooooooooooove this song
10751	i adore u	i adore u
10752	songs that are so pretty they almost hurt	songs that are so pretty they almost hurt
10754	laying on the grass and looking at the sky	laying on the grass and looking at the sky
10755	let me sign	let me sign
10756	freaking addictive	freaking addictive
10757	too nice to listen	too nice to listen
10758	excellent and beyond	excellent and beyond
10759	hotness	hotness
10760	music makes you lose control	music makes you lose control
10761	social degradation	social degradation
10762	fav chalga song	fav chalga song
10771	o despertar da primavera	o despertar da primavera
10773	spring awakening	spring awakening
10774	summer breeze	summer breeze
